EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
143269326,RPGTV / Poole 29th Apr,A6 450m,29-04-2018 20:02,11769130,2. Boderan Rose,0,20,1,1,1,1001,1,1001,0,0,0
143253776,AUS / Canb (AUS) 29th Apr,R7 530m N/G,29-04-2018 10:21,18221174,7. Especial Shiraz,0,10.5,1,7.37417028780149883493922791107752377354,1,1001,1,1001,635.16,0,0
143253776,AUS / Canb (AUS) 29th Apr,R7 530m N/G,29-04-2018 10:21,11315392,6. Remas Amber,0,110,1,79.6295294753921038399134667387777176852,1,1001,1,1001,110.94,0,0
143258572,AUS / Darw (AUS) 29th Apr,R3 312m Gr1/2/3,29-04-2018 10:12,11596496,1. Gossip Park,0,3.7908882828176136,1,2.66217633541091474201067998082232545836,1,1001,1,1001,1209.74,0,0
143248300,AUS / APrk (AUS) 29th Apr,R8 395m FFA,29-04-2018 10:57,11470642,2. Black Paws,0,7.432485749,1,6.14397498243535521911033352160795712849,1,1001,1,1001,1451.78,0,0
143251023,AUS / Canb (AUS) 29th Apr,R2 440m Mdn,29-04-2018 08:37,18478924,7. Flash Hornet,0,19.373312,1,14.1243824121248448002740077920965877467,1,1001,1,1001,467.14,0,0
143258580,AUS / Darw (AUS) 29th Apr,R7 312m Gr5,29-04-2018 11:29,11396295,7. Likeshell,0,19.411173493,1,10.9447035957240038872691933916423712342,1,1001,1,1001,226.38,0,0
143258593,AUS / SPrk (AUS) 29th Apr,R3 515m Gr6,29-04-2018 05:41,16185506,9. Dubai Prince,0,440,1,226.462264150943396226415094339622641509,1,1001,1,1001,6.36,0,0
143258603,AUS / SPrk (AUS) 29th Apr,R8 515m Gr4/5,29-04-2018 07:29,14736269,1. Burnout,0,3.2516126704822828,1,2.48315880169671261930010604453870625663,1,1001,1,1001,1207.04,0,0
143258603,AUS / SPrk (AUS) 29th Apr,R8 515m Gr4/5,29-04-2018 07:29,17702812,10. Monaro Joe,0,50,1,38.9705715902659875495189586870401810979,1,1001,1,1001,35.34,0,0
143258607,AUS / SPrk (AUS) 29th Apr,R10 515m Gr5,29-04-2018 08:11,16545325,1. Dyna Ileen,0,7,1,5.45182908394638718129597903859719842789,1,1001,1,1001,198.46,0,0
143248219,AUS / APrk (AUS) 29th Apr,R7 395m Gr4/5,29-04-2018 10:35,13477118,5. You Bug Me,0,7.830268586719175,1,6.35146490748416912140828673733970684211,1,1001,1,1001,1133.86,0,0
143254714,AUS / Canb (AUS) 29th Apr,R12 440m Final,29-04-2018 12:07,13517942,5. Chance Perfected,0,19.530705738607796,1,1,1,1001,1,1001,0,0,0
143254714,AUS / Canb (AUS) 29th Apr,R12 440m Final,29-04-2018 12:07,11720428,7. Rear Chance,0,34.582161537334315,1,1,1,1001,1,1001,0,0,0
143269346,RPGTV / Towc 29th Apr,A6 480m,29-04-2018 19:21,11584593,1. All About Will,0,12.206689018661564,1,1,1,1001,1,1001,0,0,0
143268778,TRP / PBarr 29th Apr,A4 480m,29-04-2018 16:41,12457380,3. Drahbeg Gold,0,4.16932782,1,1,1,1001,1,1001,0,0,0
143254695,AUS / Canb (AUS) 29th Apr,R11 310m Final,29-04-2018 11:43,18478946,7. Maneyak,0,8.059618746504924,1,8.22118511206596214144698641272790616653,1,1001,1,1001,688.88,0,0
143254695,AUS / Canb (AUS) 29th Apr,R11 310m Final,29-04-2018 11:43,15027999,6. Sutton Heidi,1,2.9877833967899647,1,2.81831095232228655907354934088949119133,1,1001,1,1001,3246.8,0,0
143268715,TRP / BVue 29th Apr,A8 470m,29-04-2018 12:04,11876922,3. Bit View Seanie,0,10.5,1,1,1,1001,1,1001,0,0,0
143268715,TRP / BVue 29th Apr,A8 470m,29-04-2018 12:04,11995809,2. Wonder Molly,1,3.15,1,1,1,1001,1,1001,0,0,0
143268762,TRP / PBarr 29th Apr,A9 480m,29-04-2018 14:29,7743035,6. Geneva Billy,1,3.5315247414418263,1,1,1,1001,1,1001,0,0,0
143268766,TRP / PBarr 29th Apr,A7 480m,29-04-2018 15:04,12637040,4. Bit View Megan,0,9.2,1,1,1,1001,1,1001,0,0,0
143237846,AUS / Sale (AUS) 29th Apr,R11 440m Gr5,29-04-2018 11:37,18356643,7. Meehan Phil,0,27.67767840718036,1,23.5740255486406812970848345889289223714,1,1001,1,1001,549.54,0,0
143268804,TRP / Sund 29th Apr,A1 450m,29-04-2018 13:12,11935297,1. Springwell Bambi,1,6,1,1,1,1001,1,1001,0,0,0
143268806,TRP / Sund 29th Apr,HC 450m,29-04-2018 13:28,10064274,1. Balmoral Sporty,0,16,1,1,1,1001,1,1001,0,0,0
143266726,SIS / Henl 29th Apr,A8 460m,29-04-2018 14:28,12212356,6. Mallogs Pluto,1,5,1,1,1,1001,1,1001,0,0,0
143237844,AUS / Sale (AUS) 29th Apr,R10 440m Heat,29-04-2018 11:13,18478749,4. True Gem,0,8.331370042131457,1,8.79581949393079292227791533305151277251,1,1001,1,1001,1324.72,0,0
143266740,SIS / Henl 29th Apr,A4 460m,29-04-2018 16:48,11172161,2. Westmead Boss,0,28.050666169747714,1,1,1,1001,1,1001,0,0,0
143247195,AUS / APrk (AUS) 29th Apr,R3 331m Nvce,29-04-2018 09:18,17980236,6. Miss Beckboo,0,5,1,4.57551547793917632337740057668244382787,1,1001,1,1001,367.62,0,0
143249584,AUS / APrk (AUS) 29th Apr,R11 331m Gr5,29-04-2018 11:59,18478847,4. Cambla Waffle,0,28.618125,1,35.0940661039881450937439597964048708202,1,1001,1,1001,310.42,0,0
143253592,AUS / Canb (AUS) 29th Apr,R6 530m Grp3,29-04-2018 10:00,11027664,8. Barbies Chance,0,50,1,31.1251670378619153674832962138084632517,1,1001,1,1001,179.6,0,0
143266696,SIS / Donc 29th Apr,A6 483m,29-04-2018 13:31,17252770,3. Moanteen Fury,0,6.90142517678265,1,1,1,1001,1,1001,0,0,0
143266730,SIS / Henl 29th Apr,A7 460m,29-04-2018 15:07,14445468,3. Johns Lady,0,3.280678723,1,1,1,1001,1,1001,0,0,0
143266700,SIS / Harl 29th Apr,D2 238m,29-04-2018 11:09,10280327,1. Conares,0,8.50270284113256,1,7.8361166941951403952160156016795685658,1,1001,1,1001,1005.02,0,0
143258582,AUS / Darw (AUS) 29th Apr,R8 383m Gr5,29-04-2018 11:53,12190135,5. Arabian Khaleese,0,29.57194897689391,1,21.4360674370145860958514870240575866641,1,1001,1,1001,105.58,0,0
143258582,AUS / Darw (AUS) 29th Apr,R8 383m Gr5,29-04-2018 11:53,14027132,6. Mallee Pearl,0,47.566736504,1,29.3216739537788881948782011242973141786,1,1001,1,1001,96.06,0,0
143258586,AUS / Darw (AUS) 29th Apr,R10 312m Gr5,29-04-2018 12:30,14027142,8. Jetmag Sally,0,2.3923132351218017,1,1,1,1001,1,1001,0,0,0
143258586,AUS / Darw (AUS) 29th Apr,R10 312m Gr5,29-04-2018 12:30,12521545,7. Rockabye Daisy,0,5.7,1,4.56110823344789216331946398427152786139,1,1001,1,1001,19.8,0,0
143268746,TRP / Kinsl 29th Apr,A4 462m,29-04-2018 16:02,11108834,1. Aulton Pee Jay,0,13.211689731790681,1,1,1,1001,1,1001,0,0,0
143268770,TRP / PBarr 29th Apr,D3 275m,29-04-2018 15:37,15810620,1. Amazing Maisie,0,2.93722559843387,1,1,1,1001,1,1001,0,0,0
143268802,TRP / Sund 29th Apr,HC 450m,29-04-2018 12:58,10559289,2. Lissane Road,0,12,1,1,1,1001,1,1001,0,0,0
143247658,AUS / APrk (AUS) 29th Apr,R6 395m Gr5,29-04-2018 10:18,18478779,6. Mako Mac,0,3.557890286,1,2.97464468857433691205562064263352987497,1,1001,1,1001,2082.68,0,0
143269328,RPGTV / Poole 29th Apr,A2 450m,29-04-2018 20:19,14519165,5. Start Gun,0,6.300681930248392,1,1,1,1001,1,1001,0,0,0
143269330,RPGTV / Poole 29th Apr,A4 450m,29-04-2018 20:37,17142854,5. Spear Gun,0,5.5,1,1,1,1001,1,1001,0,0,0
143269356,RPGTV / Towc 29th Apr,D1 260m,29-04-2018 20:45,15404426,2. Corrig Grace,0,12.5,1,1,1,1001,1,1001,0,0,0
143268725,TRP / BVue 29th Apr,A7 470m,29-04-2018 13:21,15718372,6. Aughaderney Una,0,6.950244586,1,1,1,1001,1,1001,0,0,0
143268737,TRP / Kinsl 29th Apr,HC 650m,29-04-2018 14:57,12094977,1. Bubbles Touch,0,17.350723700879314,1,1,1,1001,1,1001,0,0,0
143268788,TRP / Sund 29th Apr,A6 450m,29-04-2018 11:11,13373653,3. Gods Plan,0,14.5,1,14.0323229992790194664744051910598413843,1,1001,1,1001,693.5,0,0
143266694,SIS / Donc 29th Apr,B6 450m,29-04-2018 13:16,16946179,4. Burnfoot Izzy,0,10,1,1,1,1001,1,1001,0,0,0
143266710,SIS / Harl 29th Apr,A7 415m,29-04-2018 12:24,17066208,4. Aulton Cain,0,13.067321061720136,1,1,1,1001,1,1001,0,0,0
143266718,SIS / Harl 29th Apr,D3 238m,29-04-2018 13:22,15082834,1. Vicaragecountess,0,5.1,1,1,1,1001,1,1001,0,0,0
143266718,SIS / Harl 29th Apr,D3 238m,29-04-2018 13:22,8902922,6. Croftview Star,0,15.659659965203321,1,1,1,1001,1,1001,0,0,0
143266744,SIS / Henl 29th Apr,A3 460m,29-04-2018 17:28,12942554,1. Blackrose Manson,0,7.2,1,1,1,1001,1,1001,0,0,0
143266734,SIS / Henl 29th Apr,A6 460m,29-04-2018 15:47,17270780,5. Blackrose Angus,0,13.079429675,1,1,1,1001,1,1001,0,0,0
143268739,TRP / Kinsl 29th Apr,D2 268m,29-04-2018 15:13,11417656,3. Cromac Annalise,1,4.6573500256103575,1,1,1,1001,1,1001,0,0,0
143268764,TRP / PBarr 29th Apr,A2 480m,29-04-2018 14:47,12094505,1. Dandy Lady,0,7.696045842581807,1,1,1,1001,1,1001,0,0,0
143268810,TRP / Sund 29th Apr,A4 450m,29-04-2018 13:58,15459978,6. Slatta Gibbs,1,6.287948592896572,1,1,1,1001,1,1001,0,0,0
143266750,SIS / Henl 29th Apr,A1 460m,29-04-2018 18:26,16441683,1. Jet Stream Berty,0,3.5367609407563583,1,1,1,1001,1,1001,0,0,0
143254602,AUS / Canb (AUS) 29th Apr,R10 310m Gr5,29-04-2018 11:23,15253549,6. Ronnies Flyer,0,10.545457266669402,1,5.17142048990213271482717655710810657917,1,1001,1,1001,353.54,0,0
143250930,AUS / Canb (AUS) 29th Apr,R1 310m Mdn,29-04-2018 08:14,11596548,1. Just Jorji,0,12.611794412489981,1,11.2491998171010516689529035208047553727,1,1001,1,1001,393.66,0,0
143250930,AUS / Canb (AUS) 29th Apr,R1 310m Mdn,29-04-2018 08:14,17484441,8. Hurry Harley,0,34,1,17.3301397205588822355289421157684630739,1,1001,1,1001,50.1,0,0
143269340,RPGTV / Towc 29th Apr,A8 480m,29-04-2018 18:28,13074812,1. Dunham Oreole,0,4.315971411,1,1,1,1001,1,1001,0,0,0
143269340,RPGTV / Towc 29th Apr,A8 480m,29-04-2018 18:28,18447048,4. Pleasure Seeker,0,5.7,1,1,1,1001,1,1001,0,0,0
143253869,AUS / Canb (AUS) 29th Apr,R8 600m N/G,29-04-2018 10:38,11704059,3. Rohan Hill,1,2.84,1,2.95145648582272828756418843491850859567,1,1001,1,1001,6718.5,0,0
143268776,TRP / PBarr 29th Apr,A6 480m,29-04-2018 16:27,3236563,5. Wasp,0,6,1,1,1,1001,1,1001,0,0,0
143268776,TRP / PBarr 29th Apr,A6 480m,29-04-2018 16:27,12125522,1. Cloncunny Sal,0,12.110397511768241,1,1,1,1001,1,1001,0,0,0
143237836,AUS / Sale (AUS) 29th Apr,R6 520m Gr4/5,29-04-2018 09:47,16919722,7. Aston Utah,0,4.742035434,1,4.18373113073198518940472799772144688123,1,1001,1,1001,2106.6,0,0
143237842,AUS / Sale (AUS) 29th Apr,R9 440m Heat,29-04-2018 10:54,17285690,9. Dr Sparkles,0,60,1,33.8138641522612187881962633141260694954,1,1001,1,1001,114.54,0,0
143217963,AUS / Heal (AUS) 29th Apr,R2 350m Gr6/7,29-04-2018 02:17,18477404,5. Smoke Signals,0,70.77157039915214,1,122.011359602413915512957046503372381967,1,1001,1,1001,56.34,0,0
143217971,AUS / Heal (AUS) 29th Apr,R6 350m Gr4/5,29-04-2018 03:29,11066718,3. Bugs Boloney,0,6.6,1,5.49943509501749078188522265292616053701,1,1001,1,1001,846.16,0,0
143217967,AUS / Heal (AUS) 29th Apr,R4 350m Final,29-04-2018 02:51,18477432,8. Ear We Come,0,4.084231788,1,4.17986191024165707710011507479861910242,1,1001,1,1001,347.6,0,0
143218043,AUS / Gawl (AUS) 29th Apr,R4 400m Gr6,29-04-2018 09:44,13305356,6. Queen Allen,0,11.883531329616087,1,9.32369286703601108033240997229916897507,1,1001,1,1001,231.04,0,0
143218063,AUS / Gawl (AUS) 29th Apr,R9 400m Gr6,29-04-2018 11:26,11726709,2. Easy Betts,0,27.655035177324898,1,13.6507281025863942621169311019343620952,1,1001,1,1001,184.04,0,0
143218045,AUS / Gawl (AUS) 29th Apr,R5 400m Gr5,29-04-2018 10:04,17180301,1. Sammy Frost,0,1.7589926567241125,1,1.73956698091486281473444502969535061961,1,1001,1,1001,6341.06,0,0
143258605,AUS / SPrk (AUS) 29th Apr,R9 595m Heat,29-04-2018 07:52,11880031,6. Promises Kept,0,6.266861201110878,1,5.87800653001995283874478505350988572465,1,1001,1,1001,220.52,0,0
143251023,AUS / Canb (AUS) 29th Apr,R2 440m Mdn,29-04-2018 08:37,18478921,1. My Barcia,0,2.461031650609293,1,2.05023201945720572906613133613867119639,1,1001,1,1001,2590.3,0,0
143251116,AUS / Canb (AUS) 29th Apr,R3 530m Gr5,29-04-2018 08:54,12330108,4. Triple Twist,0,22,1,22.9746705333871737454572152270474652179,1,1001,1,1001,544.82,0,0
143258567,AUS / Darw (AUS) 29th Apr,R1 312m Mdn/Gr5,29-04-2018 09:35,18478834,4. Miss Slab,0,5.463075857142685,1,4.26409883720930232558139534883720930233,1,1001,1,1001,41.28,0,0
143258580,AUS / Darw (AUS) 29th Apr,R7 312m Gr5,29-04-2018 11:29,12803869,6. Palladino,0,3.2645782588362993,1,3.47853822817222856188594171838904506109,1,1001,1,1001,2155.74,0,0
143258574,AUS / Darw (AUS) 29th Apr,R4 383m Gr2/3/4,29-04-2018 10:29,18478850,6. Town Hall Tully,0,5.112573093857501,1,3.67724443415071943487449697460988390608,1,1001,1,1001,690.82,0,0
143258601,AUS / SPrk (AUS) 29th Apr,R7 515m Final,29-04-2018 07:05,12780588,4. Allen Kelvin,0,21,1,18.1213677354709418837675350701402805611,1,1001,1,1001,399.2,0,0
143258603,AUS / SPrk (AUS) 29th Apr,R8 515m Gr4/5,29-04-2018 07:29,14866207,2. Loch Monster,0,16.222202801,1,11.9895925353356890459363957597173144876,1,1001,1,1001,362.24,0,0
143237832,AUS / Sale (AUS) 29th Apr,R4 440m Heat,29-04-2018 09:07,15117633,8. Sambucca Rose,0,21.177781403879138,1,13.2597623089983022071307300509337860781,1,1001,1,1001,70.68,0,0
143269344,RPGTV / Towc 29th Apr,D2 260m,29-04-2018 19:04,11400215,1. Airforce Cluxton,1,6,1,1,1,1001,1,1001,0,0,0
143268733,TRP / Kinsl 29th Apr,A3 462m,29-04-2018 14:21,16432263,3. Theresa At Ten,0,7,1,1,1,1001,1,1001,0,0,0
143268778,TRP / PBarr 29th Apr,A4 480m,29-04-2018 16:41,16346888,5. Pumas Roisin,0,9.52571648342904,1,1,1,1001,1,1001,0,0,0
143254695,AUS / Canb (AUS) 29th Apr,R11 310m Final,29-04-2018 11:43,11503861,3. Collision Saint,0,5.881814737825188,1,4.95153491112638711578120396739664146126,1,1001,1,1001,1221.96,0,0
143268744,TRP / Kinsl 29th Apr,A5 462m,29-04-2018 15:44,11352496,2. Kilmacar Cain,0,5.196620249181869,1,1,1,1001,1,1001,0,0,0
143269360,RPGTV / Towc 29th Apr,A5 480m,29-04-2018 21:19,12911790,4. Go With Flo,1,9.2,1,1,1,1001,1,1001,0,0,0
143266726,SIS / Henl 29th Apr,A8 460m,29-04-2018 14:28,9424962,2. Memphis Holdem,0,22,1,1,1,1001,1,1001,0,0,0
143266726,SIS / Henl 29th Apr,A8 460m,29-04-2018 14:28,14882242,4. Crickleowl Rolo,0,2.62,1,1,1,1001,1,1001,0,0,0
143266712,SIS / Harl 29th Apr,D3 238m,29-04-2018 12:39,16961348,5. Tagalong Nina,0,9.961624254272614,1,1,1,1001,1,1001,0,0,0
143247195,AUS / APrk (AUS) 29th Apr,R3 331m Nvce,29-04-2018 09:18,11806204,7. Oracle Kate,0,130,1,91.7541899441340782122905027932960893855,1,1001,1,1001,7.16,0,0
143249584,AUS / APrk (AUS) 29th Apr,R11 331m Gr5,29-04-2018 11:59,12138924,5. My First Patch,1,3.833559255,1,3.96239418411079233521056919208018984876,1,1001,1,1001,2258.64,0,0
143247009,AUS / APrk (AUS) 29th Apr,R1 331m Mdn,29-04-2018 08:41,18478759,1. Mr Craig Us,1,2.419907931795932,1,2.19935488528566684474219956973100968827,1,1001,1,1001,2770.36,0,0
143266730,SIS / Henl 29th Apr,A7 460m,29-04-2018 15:07,17364113,4. Ossory Boy,0,20,1,1,1,1001,1,1001,0,0,0
143266748,SIS / Henl 29th Apr,A2 460m,29-04-2018 18:07,16265679,5. Savana Min,0,3.30566854618446,1,1,1,1001,1,1001,0,0,0
143266680,SIS / Donc 29th Apr,B7 450m,29-04-2018 11:31,18447527,4. Daisys Dazzler,0,19.4635541443649,1,13.3546736698764711603929578834743701975,1,1001,1,1001,411.24,0,0
143266700,SIS / Harl 29th Apr,D2 238m,29-04-2018 11:09,16243034,4. Hungry Jaws,1,4.391728077215083,1,3.79554355259023786201415713308814016671,1,1001,1,1001,2164.28,0,0
143266728,SIS / Henl 29th Apr,A7 460m,29-04-2018 14:48,9282075,6. Corfu Hermes,0,12,1,1,1,1001,1,1001,0,0,0
143258576,AUS / Darw (AUS) 29th Apr,R5 312m Final,29-04-2018 10:47,16892098,5. Aint No Luck,0,19.414802177,1,13.2367787303727964550621327425103554571,1,1001,1,1001,207.62,0,0
143268707,TRP / BVue 29th Apr,A10 470m,29-04-2018 11:03,16046646,6. Vigorous Ceasar,0,11,1,9.3090529378637131593767599023840810963,1,1001,1,1001,852.32,0,0
143268707,TRP / BVue 29th Apr,A10 470m,29-04-2018 11:03,18443197,3. Honorableernest,1,5.002174120688432,1,4.57205737690257731036826384790112857935,1,1001,1,1001,2236.44,0,0
143268707,TRP / BVue 29th Apr,A10 470m,29-04-2018 11:03,15461412,5. Howardtown Hero,0,13.704768226881278,1,11.6383647798742138364779874213836477987,1,1001,1,1001,419.76,0,0
143268721,TRP / BVue 29th Apr,A3 470m,29-04-2018 12:47,14899082,1. Banfid Alba,0,6.4,1,1,1,1001,1,1001,0,0,0
143268723,TRP / BVue 29th Apr,A5 470m,29-04-2018 13:04,17783377,3. Drumcrow Sooty,1,3.7,1,1,1,1001,1,1001,0,0,0
143268746,TRP / Kinsl 29th Apr,A4 462m,29-04-2018 16:02,12872483,5. Chamberlain Emma,0,4.628146112,1,1,1,1001,1,1001,0,0,0
143268752,TRP / Kinsl 29th Apr,A3 462m,29-04-2018 16:51,11211747,1. Clydeside Cougar,1,7.519536030738964,1,1,1,1001,1,1001,0,0,0
143268760,TRP / PBarr 29th Apr,A7 480m,29-04-2018 14:12,18444071,5. Kippers Chick,0,8,1,1,1,1001,1,1001,0,0,0
143247289,AUS / APrk (AUS) 29th Apr,R4 331m Nvce,29-04-2018 09:34,18478773,10. Hay You Fella,0,55,1,43.1910829874314243418188151287335636121,1,1001,1,1001,1378.04,0,0
143269322,RPGTV / Poole 29th Apr,A8 450m,29-04-2018 19:29,18448235,1. Ide Casey,0,2.905754714,1,1,1,1001,1,1001,0,0,0
143269328,RPGTV / Poole 29th Apr,A2 450m,29-04-2018 20:19,14329825,3. Miss Hashtag,0,8.2,1,1,1,1001,1,1001,0,0,0
143253962,AUS / Canb (AUS) 29th Apr,R9 440m Gr4/5,29-04-2018 11:00,18478942,8. Power Player,0,6,1,5.06237303857153899667620004637860400402,1,1001,1,1001,1293.7,0,0
143269354,RPGTV / Towc 29th Apr,A6 480m,29-04-2018 20:28,13605528,3. Emiles Eske,0,2.386287199800918,1,1,1,1001,1,1001,0,0,0
143268737,TRP / Kinsl 29th Apr,HC 650m,29-04-2018 14:57,16346981,5. Lisheen Poppy,0,7.6,1,1,1,1001,1,1001,0,0,0
143266678,SIS / Donc 29th Apr,A8 483m,29-04-2018 11:16,17096408,4. Trewmount Bella,0,6.8,1,5.5442177487607302623624712852133962036,1,1001,1,1001,1985.04,0,0
143266678,SIS / Donc 29th Apr,A8 483m,29-04-2018 11:16,13196195,1. Bartlemy Blue,0,16,1,12.7718841322737759548833632401948218406,1,1001,1,1001,780.2,0,0
143266732,SIS / Henl 29th Apr,A6 460m,29-04-2018 15:27,18453809,3. Savana Mo,0,6.2,1,1,1,1001,1,1001,0,0,0
143266720,SIS / Harl 29th Apr,A5 415m,29-04-2018 13:39,17271934,6. Boherash Dazzle,0,5.1,1,1,1,1001,1,1001,0,0,0
143266736,SIS / Henl 29th Apr,A5 460m,29-04-2018 16:07,17144995,5. Deerpark Lynn,0,4.14529223311551,1,1,1,1001,1,1001,0,0,0
143268742,TRP / Kinsl 29th Apr,A3 462m,29-04-2018 15:29,8093619,1. Curly Watts,0,4.6,1,1,1,1001,1,1001,0,0,0
143254602,AUS / Canb (AUS) 29th Apr,R10 310m Gr5,29-04-2018 11:23,17857086,1. Shes Shaken,1,5.9113298268581635,1,4.43181631816318163181631816318163181632,1,1001,1,1001,341.46,0,0
143251302,AUS / Canb (AUS) 29th Apr,R5 310m FFA,29-04-2018 09:37,11826402,1. New Romance,0,3.4,1,3.11244473958827435727160610947727919552,1,1001,1,1001,1054.1,0,0
143251302,AUS / Canb (AUS) 29th Apr,R5 310m FFA,29-04-2018 09:37,13517850,6. Molly Maxwell,0,32,1,16.5519480519480519480519480519480519481,1,1001,1,1001,21.56,0,0
143268713,TRP / BVue 29th Apr,A2 470m,29-04-2018 11:48,13500020,3. Redhill Lucy,0,14.5,1,12.2042005754212905877517468146321413892,1,1001,1,1001,486.6,0,0
143266698,SIS / Donc 29th Apr,A7 483m,29-04-2018 13:49,10317292,1. Romantic Rocky,0,8,1,1,1,1001,1,1001,0,0,0
143266708,SIS / Harl 29th Apr,A5 415m,29-04-2018 12:09,18449094,4. Salems Atlanta,0,5.7,1,1,1,1001,1,1001,0,0,0
143248393,AUS / APrk (AUS) 29th Apr,R9 331m Gr3/4,29-04-2018 11:20,14700014,7. Short Session,0,6.404205807157559,1,4.24378239003344310842204692246815245973,1,1001,1,1001,783.42,0,0
143253869,AUS / Canb (AUS) 29th Apr,R8 600m N/G,29-04-2018 10:38,10508464,1. Sacred Witch,0,50.42110683321021,1,35.7906787540678754067875406787540678754,1,1001,1,1001,172.08,0,0
143258584,AUS / Darw (AUS) 29th Apr,R9 312m Gr3/4,29-04-2018 12:10,8641920,8. Dr Kiaralee,0,60,1,1,1,1001,1,1001,0,0,0
143268776,TRP / PBarr 29th Apr,A6 480m,29-04-2018 16:27,16445813,3. Bitofahotdog,0,8.2,1,1,1,1001,1,1001,0,0,0
143237834,AUS / Sale (AUS) 29th Apr,R5 440m Gr5,29-04-2018 09:27,12433246,2. Mars Rising,0,2.38,1,2.25433176760861129291022084247959827867,1,1001,1,1001,3453.14,0,0
143237834,AUS / Sale (AUS) 29th Apr,R5 440m Gr5,29-04-2018 09:27,10259481,8. Phillip Keeping,0,24,1,21.585503124499278961704854991187309726,1,1001,1,1001,499.28,0,0
143218049,AUS / Gawl (AUS) 29th Apr,R6 400m Gr5,29-04-2018 10:24,11058455,7. Mackinlay,0,31.16757315136492,1,19.6119196988707653701380175658720200753,1,1001,1,1001,79.7,0,0
143218049,AUS / Gawl (AUS) 29th Apr,R6 400m Gr5,29-04-2018 10:24,17190585,10. Show Me Dollars,0,19,1,12.8645654250238777459407831900668576886,1,1001,1,1001,104.7,0,0
143218031,AUS / Gawl (AUS) 29th Apr,R2 400m Mdn,29-04-2018 09:04,17310477,3. Maximum Stress,0,58.02704761922827,1,39.4579656293543892243381328379006038086,1,1001,1,1001,43.06,0,0
143218053,AUS / Gawl (AUS) 29th Apr,R7 400m Gr3/4/5,29-04-2018 10:44,12856895,2. Leachwood Lass,0,8.54700406663229,1,5.07282181650103998151143979662583776288,1,1001,1,1001,346.16,0,0
143218059,AUS / Gawl (AUS) 29th Apr,R8 531m Gr6,29-04-2018 11:07,14553110,2. Ivy Murial,0,40,1,31.7661469933184855233853006681514476615,1,1001,1,1001,71.84,0,0
143218027,AUS / Gawl (AUS) 29th Apr,R1 400m Mdn,29-04-2018 08:44,16593765,1. Another Crazy,0,9.29964756316971,1,6.748392219134577213179833267169511711,1,1001,1,1001,100.76,0,0
143217961,AUS / Heal (AUS) 29th Apr,R1 350m Mdn,29-04-2018 01:57,17549013,3. Deja Vu Rock,0,3.041505782242165,1,2.99565283448865254961542113759377077201,1,1001,1,1001,1263.72,0,0
143217961,AUS / Heal (AUS) 29th Apr,R1 350m Mdn,29-04-2018 01:57,18477398,1. Fawn Eruptor,0,18.65239703570493,1,11.4908200103145951521402784940691077875,1,1001,1,1001,38.78,0,0
143217965,AUS / Heal (AUS) 29th Apr,R3 300m Gr4/5,29-04-2018 02:33,13325977,7. Allen Quintus,1,3.656201633423989,1,3.27725276995790180531521991786977969472,1,1001,1,1001,774.38,0,0
143217971,AUS / Heal (AUS) 29th Apr,R6 350m Gr4/5,29-04-2018 03:29,9266031,7. Price Tag,0,4.85363205083646,1,4.35202023207378756322523058613507884558,1,1001,1,1001,336.1,0,0
143217969,AUS / Heal (AUS) 29th Apr,R5 350m Heat,29-04-2018 03:09,10404688,4. River Crossing,0,19,1,16.3819444444444444444444444444444444444,1,1001,1,1001,15.84,0,0
143217977,AUS / Heal (AUS) 29th Apr,R9 350m Heat,29-04-2018 04:19,14680166,5. Captain Marvel,0,127.5,1,105.296529968454258675078864353312302839,1,1001,1,1001,6.34,0,0
143217977,AUS / Heal (AUS) 29th Apr,R9 350m Heat,29-04-2018 04:19,17383811,4. Startron,1,1.376269651,1,1.34041080161829299335460005740932305743,1,1001,1,1001,3692.78,0,0
143218067,AUS / Gawl (AUS) 29th Apr,R10 400m Gr6,29-04-2018 11:50,17286324,4. Pants Millane,0,7.6,1,6.07543646207190218383113328061317598394,1,1001,1,1001,657.56,0,0
143218067,AUS / Gawl (AUS) 29th Apr,R10 400m Gr6,29-04-2018 11:50,14423669,3. Bluey Rocks,0,14.652798623891213,1,11.2491788424510137048363348057537659984,1,1001,1,1001,176.58,0,0
143269326,RPGTV / Poole 29th Apr,A6 450m,29-04-2018 20:02,18489441,1. Leitrim Turbo (res),0,2.967937485599804,1,1,1,1001,1,1001,0,0,0
143258605,AUS / SPrk (AUS) 29th Apr,R9 595m Heat,29-04-2018 07:52,16023172,7. Huge Allen,0,37.97936743661759,1,26.0695858791581805838424983027834351663,1,1001,1,1001,117.84,0,0
143258572,AUS / Darw (AUS) 29th Apr,R3 312m Gr1/2/3,29-04-2018 10:12,11776416,4. Dainty Culprit,0,9.030354587659241,1,8.81444542224829699162348032984583292592,1,1001,1,1001,613.62,0,0
143258609,AUS / SPrk (AUS) 29th Apr,R11 515m Gr5,29-04-2018 08:34,18478746,5. Lucky Millie,0,6.418482040251401,1,3.4464129151231821931768550122130736505,1,1001,1,1001,1236.38,0,0
